latitude,longitude,elevation
46.40942,13.968787,1394.7
46.409312,13.968908,1397.0
46.409256,13.968968,1398.3
46.409134,13.969238,1397.3
46.409111,13.969357,1395.2
46.409003,13.969823,1389.4
46.408923,13.97006,1388.8
46.408844,13.970303,1388.3
46.408781,13.970536,1388.5
46.408756,13.970634,1389.0
46.408655,13.970853,1393.1
46.408594,13.970961,1395.8
46.408573,13.971068,1395.9
46.408564,13.971163,1395.3
46.408537,13.971284,1395.7
46.408512,13.971361,1396.7
46.408488,13.971436,1397.6
46.408477,13.971468,1398.0
46.408451,13.971566,1398.8
46.408443,13.971634,1398.7
46.408436,13.971701,1398.6
46.408438,13.971778,1397.8
46.408437,13.971858,1397.1
46.408429,13.971937,1396.9
46.408412,13.97201,1397.4
46.408398,13.972082,1397.7
46.40838,13.97215,1398.3
46.408365,13.972216,1398.7
46.408355,13.972283,1398.8
46.408343,13.97234,1399.0
46.408341,13.97241,1398.5
46.408335,13.972486,1398.3
46.408324,13.972568,1398.3
46.408305,13.972652,1398.8
46.408289,13.972732,1399.1
46.408276,13.972812,1399.2
46.408269,13.972891,1399.0
46.408262,13.972978,1398.7
46.408253,13.973057,1398.7
46.40824,13.973129,1398.9
46.408226,13.973202,1399.2
46.408207,13.97327,1399.9
46.408204,13.973337,1399.5
46.408196,13.973422,1399.3
46.408183,13.973514,1399.4
46.408176,13.973607,1399.0
46.408174,13.973703,1398.3
46.408172,13.973788,1397.0
46.408173,13.973886,1394.3
46.408169,13.973988,1391.8
46.408157,13.97408,1389.9
46.408152,13.97418,1387.3
46.408116,13.974267,1386.5
46.408081,13.974331,1386.1
46.408036,13.974385,1386.3
46.407988,13.974427,1386.8
46.407932,13.974447,1388.3
46.407885,13.974451,1388.6
46.407835,13.974449,1388.3
46.407791,13.97444,1388.4
46.407738,13.974433,1388.4
46.407686,13.974433,1388.1
46.407626,13.97443,1387.9
46.407576,13.974423,1387.9
46.407524,13.974421,1387.7
46.407474,13.974419,1387.6
46.407419,13.974408,1387.8
46.407363,13.974389,1388.5
46.407311,13.974372,1389.1
46.407268,13.974345,1390.4
46.40722,13.974331,1391.0
46.407173,13.974325,1391.1
46.407122,13.974326,1390.9
46.407057,13.974324,1390.6
46.407002,13.974317,1390.2
46.406953,13.974302,1390.3
46.406899,13.97429,1390.2
46.406851,13.974269,1390.6
46.406798,13.974253,1390.7
46.406747,13.974228,1391.3
46.406695,13.974201,1391.9
46.406648,13.974163,1393.1
46.406598,13.974136,1393.7
46.40655,13.974107,1394.4
46.406504,13.974075,1395.2
46.406453,13.974055,1395.3
46.406405,13.974035,1395.4
46.406367,13.974014,1395.8
46.406324,13.973995,1395.9
46.406281,13.973978,1395.9
46.406234,13.973961,1395.9
46.406186,13.973935,1396.3
46.406136,13.973907,1396.8
46.406084,13.973874,1397.4
46.406029,13.973856,1397.3
46.405977,13.973842,1397.0
46.405921,13.973843,1396.0
46.40586,13.973848,1394.8
46.405806,13.973838,1394.3
46.405752,13.973822,1394.0
46.405704,13.973797,1394.2
46.405657,13.973764,1394.8
46.405606,13.973725,1395.4
46.405552,13.973695,1395.6
46.405504,13.973666,1395.9
46.405457,13.973623,1396.7
46.405416,13.97358,1397.5
46.405374,13.973542,1397.7
46.405324,13.973504,1397.6
46.405279,13.973486,1397.0
46.405232,13.973458,1396.6
46.405165,13.973456,1394.6
46.405098,13.97345,1392.8
46.405036,13.973435,1391.5
46.404977,13.973367,1392.3
46.404932,13.973302,1393.4
46.404886,13.97325,1393.9
46.404839,13.9732,1394.3
46.404795,13.973145,1395.0
46.404754,13.9731,1395.5
46.404702,13.97307,1395.0
46.404649,13.973043,1394.3
46.404606,13.973015,1394.0
46.404558,13.972988,1393.7
46.404499,13.972966,1392.9
46.40445,13.972934,1392.7
46.404379,13.972902,1391.8
46.404301,13.972871,1390.7
46.404231,13.972792,1391.4
46.404166,13.972725,1391.8
46.404102,13.972657,1392.3
46.404067,13.972596,1393.4
46.404048,13.972526,1395.2
46.404023,13.97246,1396.7
46.404004,13.972398,1398.2
46.403984,13.97233,1400.0
46.40397,13.972257,1402.0
46.403957,13.972192,1403.8
46.403947,13.972132,1405.6
46.403932,13.972076,1407.1
46.40389,13.972015,1408.7
46.403844,13.971938,1410.9
46.403779,13.971887,1411.5
46.403694,13.971841,1412.8
46.403638,13.971809,1414.2
46.403593,13.971764,1416.2
46.403554,13.97171,1418.5
46.403506,13.971669,1420.3
46.403458,13.971618,1422.4
46.403412,13.971571,1424.4
46.403367,13.971526,1426.3
46.403324,13.971482,1428.1
46.403282,13.971443,1429.7
46.403233,13.971419,1430.6
46.403177,13.971395,1431.5
46.403127,13.971384,1431.9
46.403069,13.971387,1431.7
46.403011,13.971398,1431.1
46.402953,13.971415,1430.3
46.40289,13.971432,1430.2
46.402831,13.971443,1431.2
46.402776,13.971455,1432.1
46.402717,13.971464,1433.2
46.402659,13.971471,1434.3
46.402588,13.971489,1435.4
46.40251,13.971513,1436.5
46.402437,13.971535,1437.5
46.402367,13.971559,1438.4
46.402299,13.971576,1439.5
46.402229,13.971603,1440.4
46.402165,13.971633,1441.0
46.402103,13.971658,1441.8
46.402045,13.971691,1442.8
46.40199,13.971719,1444.1
46.401936,13.971757,1445.2
46.401883,13.971792,1446.3
46.401826,13.971824,1447.8
46.401768,13.971858,1449.3
46.401721,13.971883,1450.6
46.401671,13.971925,1451.7
46.401627,13.971972,1452.4
46.401594,13.972045,1451.9
46.401565,13.972135,1451.5
46.401542,13.972226,1451.4
46.401522,13.972316,1451.1
46.401504,13.972395,1451.0
46.401492,13.972477,1450.5
46.401485,13.972562,1449.8
46.401476,13.972635,1449.3
46.401465,13.9727,1449.1
46.401456,13.972761,1448.8
46.401446,13.972823,1448.6
46.401435,13.972892,1448.4
46.401421,13.972961,1448.9
46.401404,13.973029,1450.0
46.401386,13.97309,1451.0
46.401371,13.973159,1452.0
46.401358,13.973226,1452.8
46.401353,13.97329,1453.1
46.401347,13.973347,1453.5
46.401342,13.973403,1453.9
46.401347,13.973483,1453.6
46.401363,13.973576,1452.6
46.401375,13.973665,1451.9
46.401384,13.973747,1451.3
46.401398,13.973828,1450.9
46.401418,13.973913,1450.3
46.401451,13.974004,1449.0
46.4015,13.974084,1446.8
46.401558,13.974161,1444.3
46.401603,13.974212,1442.3
46.401646,13.974269,1440.6
46.401681,13.974329,1439.5
46.401711,13.974388,1438.8
46.401739,13.974449,1438.2
46.401768,13.974511,1437.7
46.401794,13.97457,1437.3
46.40183,13.974624,1436.0
46.40187,13.974671,1434.4
46.401907,13.974713,1432.9
46.401948,13.974748,1431.3
46.401987,13.974788,1429.9
46.402022,13.974823,1428.6
46.402056,13.974869,1427.5
46.402079,13.974916,1427.0
46.402095,13.974949,1426.3
46.402102,13.974953,1425.9
46.402104,13.974954,1425.8
46.402111,13.974953,1425.3
46.402106,13.974949,1425.6
46.402124,13.974961,1424.6
46.402122,13.974964,1424.7
46.402121,13.974958,1424.7
46.402128,13.97498,1424.5
46.402128,13.974984,1424.5
46.402117,13.975072,1426.0
46.402049,13.975203,1430.4
46.402002,13.975263,1432.5
46.40195,13.975333,1434.7
46.401895,13.975413,1436.9
46.401839,13.975497,1438.1
46.401787,13.975601,1439.1
46.401741,13.975739,1439.7
46.401706,13.975956,1439.5
46.40166,13.976119,1440.0
46.401599,13.976292,1440.8
46.401541,13.976585,1440.4
46.40153,13.97668,1440.0
46.401569,13.976985,1436.5
46.401581,13.977081,1435.5
46.401611,13.977349,1433.5
46.401616,13.977528,1432.6
46.401622,13.977713,1431.7
46.401637,13.977915,1430.6
46.401639,13.978123,1430.4
46.401631,13.978317,1430.4
46.401658,13.978611,1429.7
46.401621,13.978843,1430.4
46.401529,13.978933,1432.2
46.401425,13.979026,1434.2
46.401286,13.979412,1438.4
46.401371,13.979667,1437.5
46.401429,13.979812,1436.3
46.40149,13.980106,1435.3
46.401533,13.980215,1434.4
46.401565,13.980253,1433.7
46.401671,13.980372,1431.4
46.401706,13.98045,1430.9
46.401743,13.980552,1431.0
46.401785,13.980594,1430.4
46.401835,13.980614,1429.5
46.401886,13.980622,1428.3
46.401947,13.980615,1426.9
46.402008,13.980616,1425.4
46.402087,13.980636,1423.8
46.402155,13.980663,1423.1
46.40222,13.980689,1422.5
46.402285,13.980698,1421.7
46.402343,13.980693,1420.9
46.402406,13.980686,1420.0
46.402466,13.980695,1419.3
46.402522,13.980733,1419.0
46.40257,13.980791,1419.1
46.402613,13.980856,1419.4
46.402652,13.980924,1419.9
46.402685,13.981,1420.5
46.40271,13.981078,1421.4
46.402726,13.981161,1422.4
46.402717,13.981279,1424.0
46.402719,13.981377,1424.9
46.402715,13.981482,1425.9
46.402708,13.98159,1427.0
46.402703,13.981665,1427.8
46.4027,13.981743,1428.6
46.40269,13.981819,1429.4
46.402673,13.98189,1430.3
46.402647,13.981948,1431.2
46.402617,13.982006,1432.2
46.402593,13.982067,1433.1
46.402567,13.982124,1433.6
46.402547,13.982181,1433.7
46.402522,13.982234,1434.0
46.402501,13.982294,1434.2
46.402477,13.982352,1434.5
46.402451,13.98241,1434.8
46.402419,13.98247,1435.2
46.402385,13.982525,1435.6
46.402351,13.982576,1436.1
46.40232,13.982626,1436.5
46.402287,13.982673,1437.0
46.402256,13.982716,1437.4
46.402218,13.982758,1438.0
46.402183,13.982799,1438.5
46.402148,13.982837,1439.0
46.402097,13.982892,1439.8
46.402049,13.982945,1440.3
46.401999,13.982994,1440.6
46.401949,13.983046,1440.9
46.401893,13.983094,1441.1
46.401837,13.983148,1441.2
46.401791,13.983199,1441.3
46.401746,13.983248,1441.2
46.4017,13.983292,1441.1
46.401648,13.983327,1441.1
46.401591,13.983368,1440.9
46.401533,13.983389,1440.8
46.401468,13.9834,1440.7
46.401407,13.983399,1440.8
46.401348,13.98338,1440.9
46.40129,13.983332,1441.5
46.401254,13.983246,1442.4
46.401243,13.983142,1443.6
46.401246,13.983039,1444.7
46.401236,13.982946,1445.9
46.401213,13.982846,1447.5
46.401192,13.982779,1448.7
46.401164,13.982722,1449.9
46.4011,13.982652,1451.8
46.401056,13.98262,1452.9
46.401007,13.982594,1453.9
46.400955,13.982575,1455.0
46.400904,13.982547,1456.1
46.400857,13.98251,1457.3
46.40081,13.982464,1458.6
46.400765,13.982421,1459.8
46.400728,13.982374,1460.9
46.400692,13.982323,1462.1
46.40066,13.98227,1463.2
46.400632,13.982215,1464.3
46.400606,13.982168,1465.2
46.400579,13.982116,1466.3
46.400544,13.982037,1467.3
46.400511,13.981949,1468.1
46.400473,13.981873,1469.0
46.400418,13.981808,1470.3
46.400366,13.981768,1470.8
46.400307,13.98172,1471.2
46.400247,13.981687,1471.6
46.400209,13.981687,1471.8
46.400131,13.981637,1472.3
46.40008,13.981601,1472.6
46.399999,13.981549,1473.0
46.399939,13.981533,1473.2
46.39989,13.981522,1473.4
46.399828,13.981504,1473.6
46.399768,13.981471,1473.7
46.399718,13.981435,1473.9
46.399686,13.981383,1473.9
46.39965,13.981325,1474.0
46.39961,13.981274,1474.0
46.399557,13.981238,1474.3
46.399494,13.981228,1474.9
46.399434,13.981285,1475.3
46.399382,13.981374,1475.9
46.399333,13.98147,1476.6
46.399307,13.981548,1477.0
46.39927,13.981618,1477.6
46.399231,13.98167,1478.1
46.399192,13.981711,1478.6
46.399155,13.981754,1479.1
46.399111,13.981786,1479.7
46.399061,13.981795,1480.3
46.399011,13.981795,1480.8
46.398962,13.981773,1481.3
46.398915,13.981752,1481.7
46.398869,13.98174,1482.1
46.398818,13.981711,1482.5
46.398774,13.981692,1482.9
46.398728,13.981667,1483.0
46.3987,13.981649,1482.8
46.39868,13.981647,1482.8
46.39865,13.981633,1482.7
46.398611,13.981605,1482.5
46.398562,13.98157,1482.3
46.398514,13.981552,1482.1
46.398459,13.981525,1482.0
46.398376,13.981491,1481.8
46.398301,13.981432,1481.5
46.398222,13.98135,1481.3
46.398177,13.9813,1481.1
46.398132,13.981248,1481.0
46.39809,13.981186,1481.4
46.398058,13.981121,1481.8
46.398027,13.981064,1482.1
46.397985,13.981004,1482.5
46.397947,13.980946,1482.8
46.397904,13.980896,1483.1
46.397869,13.980863,1483.2
46.397844,13.980842,1483.3
46.397822,13.980818,1483.4
46.3978,13.980758,1483.7
46.39776,13.980674,1484.1
46.39771,13.98058,1484.4
46.39767,13.980488,1484.8
46.397666,13.980419,1485.1
46.397669,13.980353,1485.4
46.397674,13.980289,1485.8
46.397677,13.980209,1486.2
46.39768,13.980141,1486.5
46.397668,13.98003,1487.0
46.397649,13.97996,1487.2
46.397632,13.979899,1487.4
46.397612,13.979834,1487.6
46.397597,13.979765,1487.9
46.397589,13.979693,1488.1
46.397581,13.979621,1488.4
46.39757,13.979558,1488.7
46.397563,13.97949,1489.2
46.397551,13.979422,1489.7
46.39753,13.979323,1490.4
46.397504,13.979231,1491.0
46.397467,13.979147,1491.5
46.397422,13.979081,1491.8
46.397383,13.97901,1492.2
46.397353,13.978946,1492.6
46.397319,13.97889,1492.9
46.397278,13.978842,1493.1
46.397241,13.978788,1493.4
46.397195,13.978742,1493.6
46.397136,13.978697,1494.0
46.397081,13.978649,1494.5
46.397025,13.978598,1495.7
46.396973,13.978533,1497.1
46.396929,13.97846,1498.6
46.396881,13.978389,1500.0
46.39684,13.978314,1501.5
46.396804,13.978235,1502.9
46.396762,13.978149,1504.5
46.396714,13.978062,1506.1
46.396682,13.978007,1507.1
46.396653,13.977954,1508.1
46.396617,13.977905,1509.0
46.396589,13.977857,1509.7
46.396558,13.977811,1510.3
46.39653,13.977764,1510.9
46.396488,13.97769,1511.9
46.39644,13.977616,1512.9
46.3964,13.977534,1514.0
46.396366,13.977448,1515.0
46.396334,13.977363,1515.9
46.396301,13.977273,1517.0
46.39626,13.977189,1518.0
46.39622,13.977148,1518.7
46.396178,13.977118,1519.4
46.396138,13.977097,1520.0
46.396091,13.977096,1520.4
46.396039,13.977103,1520.9
46.39599,13.977118,1521.2
46.395946,13.977139,1521.5
46.39589,13.977149,1521.9
46.395834,13.977155,1522.4
46.395775,13.977187,1522.7
46.395726,13.977239,1522.7
46.395698,13.977316,1522.3
46.395686,13.977388,1521.9
46.395682,13.977472,1521.2
46.395662,13.97757,1520.6
46.395614,13.977675,1520.1
46.395534,13.977748,1520.3
46.395444,13.977781,1520.9
46.395347,13.977808,1521.4
46.395223,13.977915,1521.2
46.395173,13.978009,1520.7
46.395141,13.97812,1520.0
46.395124,13.978227,1519.3
46.395107,13.978366,1518.3
46.395091,13.978448,1517.7
46.395059,13.978532,1517.3
46.395008,13.978584,1517.2
46.394946,13.978599,1517.6
46.394886,13.978597,1518.0
46.394818,13.978589,1518.5
46.394754,13.978566,1519.1
46.394679,13.97854,1519.9
46.394599,13.97851,1520.6
46.394514,13.978473,1521.1
46.394428,13.97843,1521.5
46.394386,13.978399,1521.7
46.394248,13.978325,1522.0
46.394203,13.978303,1522.1
46.394115,13.978254,1522.1
46.394015,13.978133,1522.1
46.393994,13.978084,1522.1
46.393957,13.977983,1522.0
46.393885,13.977849,1522.5
46.393818,13.97779,1522.9
46.393747,13.977755,1522.9
46.393634,13.977684,1523.0
46.39356,13.977642,1522.9
46.393478,13.977603,1522.8
46.393395,13.977578,1522.4
46.393312,13.977571,1521.9
46.393183,13.977636,1520.3
46.393088,13.977677,1519.2
46.392988,13.977719,1518.1
46.392881,13.977715,1517.4
46.392778,13.977669,1516.9
46.392635,13.97759,1516.2
46.392587,13.977566,1516.0
46.392482,13.977537,1515.3
46.39234,13.977435,1514.8
46.392272,13.977309,1515.1
46.392213,13.977162,1515.7
46.392059,13.976894,1517.4
46.391944,13.97681,1517.9
46.391817,13.976751,1518.0
46.3917,13.976704,1518.1
46.391519,13.976524,1519.9
46.391393,13.976433,1520.7
46.391177,13.976278,1521.5
46.39101,13.976193,1520.6
46.390888,13.976178,1519.1
46.390768,13.976144,1518.2
46.390651,13.976049,1518.6
46.390569,13.97591,1520.5
46.390508,13.975759,1523.1
46.390418,13.975689,1523.8
46.390297,13.975734,1520.4
46.390247,13.975791,1518.2
46.390052,13.975946,1511.0
46.389954,13.975924,1509.7
46.389761,13.975831,1508.0
46.389663,13.97583,1506.1
46.389473,13.975779,1500.8
46.389394,13.975694,1499.3
46.389334,13.975582,1499.3
46.389296,13.975455,1500.7
46.38928,13.975321,1502.7
46.389236,13.975204,1503.1
46.389162,13.975124,1501.8
46.389046,13.975022,1499.4
46.388953,13.974873,1499.0
46.388914,13.974753,1500.0
46.388897,13.974692,1500.7
46.388833,13.974505,1501.9
46.388806,13.974442,1501.9
46.388737,13.974224,1502.8
46.388718,13.974142,1503.4
46.388616,13.973916,1503.7
46.3885,13.973809,1501.9
46.38839,13.973677,1500.2
46.38832,13.973505,1499.7
46.388268,13.973305,1500.0
46.388226,13.973218,1499.7
46.38807,13.972822,1499.6
46.388009,13.972616,1500.5
46.387947,13.972413,1501.6
46.387924,13.972114,1504.7
46.387989,13.971944,1507.5
46.388072,13.971791,1510.0
46.388118,13.971635,1512.0
46.388106,13.971439,1513.6
46.388045,13.971253,1514.9
46.387949,13.971117,1515.8
46.38789,13.971072,1516.3
46.387712,13.970945,1519.0
46.387659,13.970922,1519.6
46.387528,13.971064,1519.2
46.387478,13.97115,1519.0
46.387372,13.971383,1516.5
46.387352,13.971439,1515.5
46.387328,13.971607,1512.2
46.38721,13.971789,1508.4
46.387111,13.971859,1506.7
46.386999,13.971847,1506.1
46.386906,13.971893,1504.1
46.386735,13.97197,1500.6
46.386672,13.971918,1501.2
46.38665,13.971868,1502.1
46.386584,13.971717,1504.7
46.386472,13.971649,1504.9
46.386394,13.971641,1504.2
46.386321,13.971631,1503.5
46.386251,13.971606,1503.2
46.38618,13.971567,1503.9
46.386105,13.971543,1504.3
46.386032,13.971508,1504.9
46.385954,13.971463,1505.7
46.385879,13.971403,1506.6
46.385814,13.971305,1508.1
46.385785,13.971244,1509.0
46.385722,13.971038,1512.0
46.385708,13.970964,1513.1
46.38564,13.970737,1516.3
46.385569,13.970606,1517.9
46.385476,13.970511,1518.9
46.385352,13.970529,1517.9
46.385241,13.970626,1515.8
46.385131,13.970693,1514.2
46.3849,13.970846,1510.7
46.384821,13.97099,1508.4
46.384763,13.971166,1505.9
46.384671,13.971305,1503.6
46.384544,13.971356,1502.1
46.384399,13.971316,1501.1
46.384176,13.971255,1499.5
46.384024,13.971226,1498.1
46.38395,13.971216,1497.4
46.383748,13.97113,1495.5
46.383645,13.971007,1494.7
46.383493,13.970668,1494.2
46.383481,13.97056,1494.5
46.383406,13.970249,1494.2
46.383333,13.970054,1493.4
46.383266,13.969852,1492.9
46.383202,13.969651,1492.6
46.383146,13.969461,1491.5
46.383123,13.969372,1490.8
46.383113,13.969072,1489.1
46.3831,13.96888,1487.9
46.383101,13.968791,1487.4
46.383143,13.968452,1485.1
46.383225,13.968242,1484.6
46.383276,13.968154,1484.7
46.383383,13.968004,1485.5
46.383506,13.967665,1486.9
46.383528,13.967442,1486.9
46.383549,13.967162,1486.8
46.383526,13.966867,1486.0
46.38353,13.966543,1485.7
46.383542,13.966303,1485.6
46.383546,13.966086,1484.7
46.383478,13.965821,1482.4
46.383429,13.965745,1481.3
46.38333,13.96558,1479.1
46.383262,13.965269,1477.5
46.383266,13.965159,1477.5
46.383409,13.964724,1477.3
46.383552,13.96464,1476.8
46.383629,13.964607,1476.5
46.383785,13.964501,1476.0
46.383988,13.96429,1475.3
46.384105,13.964145,1474.4
46.384216,13.964052,1473.5
46.3844,13.964132,1473.0
46.38455,13.964198,1472.9
46.384715,13.964208,1473.3
46.384947,13.964079,1472.7
46.385074,13.963857,1470.7
46.385142,13.963728,1469.6
46.385194,13.963539,1468.9
46.38522,13.963306,1468.0
46.385151,13.963021,1467.3
46.38493,13.962599,1467.3
46.384872,13.962505,1467.0
46.384668,13.962304,1465.9
46.384503,13.962219,1466.6
46.384255,13.962151,1470.7
46.38405,13.962044,1473.7
46.383991,13.961985,1474.1
46.383899,13.961794,1473.2
46.383888,13.961683,1471.8
46.383818,13.961344,1468.3
46.38377,13.96115,1466.4
46.383775,13.960899,1463.0
46.383861,13.960798,1460.7
46.383979,13.960725,1458.4
46.38407,13.960618,1456.1
46.38413,13.960453,1453.7
46.384164,13.960235,1451.8
46.384375,13.959916,1447.5
46.384443,13.959818,1446.2
46.384536,13.959459,1443.0
46.384595,13.959228,1442.0
46.384589,13.958862,1440.5
46.384564,13.958747,1440.2
46.384514,13.958507,1441.8
46.384362,13.958209,1443.7
46.384219,13.958049,1444.3
46.38405,13.95794,1444.4
46.383869,13.957875,1444.1
46.383784,13.957848,1443.8
46.383704,13.957824,1444.0
46.383628,13.9578,1444.5
46.38356,13.957772,1444.9
46.383487,13.957729,1445.2
46.383327,13.957642,1445.7
46.383254,13.957584,1445.8
46.383068,13.957366,1445.0
46.382979,13.957184,1443.8
46.38285,13.956886,1441.5
46.382743,13.956692,1440.0
46.382632,13.956521,1438.6
46.382529,13.956354,1437.5
46.38244,13.956191,1436.9
46.38234,13.956033,1437.0
46.382244,13.955888,1437.2
46.382159,13.955778,1437.4
46.382138,13.95575,1437.5
46.382055,13.955651,1437.6
46.381982,13.955581,1437.2
46.381798,13.955488,1435.7
46.381702,13.955542,1434.5
46.381617,13.955675,1433.2
46.381555,13.955872,1432.1
46.381459,13.956213,1430.6
46.381399,13.956399,1430.1
46.381371,13.956719,1430.0
46.381374,13.956972,1430.0
46.381321,13.95733,1429.7
46.381273,13.957541,1429.3
46.381235,13.957749,1428.9
46.3812,13.957957,1428.7
46.381188,13.958037,1428.9
46.381156,13.958231,1429.2
46.381086,13.958469,1429.2
46.380949,13.958611,1428.1
46.380822,13.958596,1426.6
46.380721,13.958594,1425.4
46.380647,13.958601,1424.6
46.380474,13.958614,1422.7
46.380434,13.958638,1422.2
46.380312,13.958743,1419.4
46.380245,13.95885,1417.4
46.380145,13.959078,1414.6
46.380054,13.959235,1412.6
46.379917,13.959403,1410.0
46.379657,13.959549,1406.0
46.379498,13.959598,1403.8
46.379312,13.959499,1400.9
46.379294,13.959452,1400.5
46.379287,13.959253,1399.9
46.379226,13.95911,1398.8
46.379174,13.95905,1398.1
46.378943,13.95906,1395.7
46.378815,13.959229,1394.2
46.378721,13.959482,1393.0
46.378682,13.959785,1390.2
46.378722,13.960066,1387.4
46.378739,13.96036,1384.4
46.37873,13.960518,1382.3
46.378714,13.96084,1377.9
46.378711,13.960995,1375.9
46.378731,13.961159,1374.5
46.378738,13.961319,1373.6
46.378723,13.961448,1373.2
46.378713,13.961599,1372.9
46.378691,13.961734,1372.3
46.37868,13.961896,1372.0
46.378614,13.962147,1371.3
46.37857,13.962252,1371.9
46.378527,13.962355,1372.7
46.378452,13.962583,1375.3
46.378374,13.962759,1377.4
46.378225,13.962932,1378.6
46.378136,13.963007,1378.4
46.37802,13.963179,1379.3
46.377922,13.963237,1379.1
46.377784,13.963221,1377.6
46.377595,13.96318,1375.3
46.377464,13.963158,1373.9
46.377238,13.963175,1372.1
46.37709,13.963228,1371.4
46.376941,13.96338,1374.5
46.376895,13.963548,1376.3
46.37689,13.963649,1377.1
46.376758,13.964088,1378.3
46.376711,13.964151,1378.4
46.376626,13.964196,1378.6
46.376571,13.964228,1378.6
46.376571,13.964308,1378.5
46.376503,13.964293,1378.6
46.37649,13.964283,1378.7
46.376439,13.964214,1378.9
46.376398,13.964161,1379.2
46.376347,13.964076,1379.5
46.376298,13.963972,1380.0
46.376264,13.96389,1380.4
46.376234,13.963805,1381.0
46.376204,13.963715,1381.7
46.376185,13.963607,1382.2
46.376165,13.96349,1382.8
46.376148,13.963373,1383.4
46.376136,13.963243,1383.9
46.376117,13.963103,1384.6
46.376099,13.962954,1385.2
46.376076,13.962814,1385.2
46.376042,13.96268,1385.2
46.375972,13.962494,1385.5
46.375929,13.96236,1385.6
46.375865,13.9622,1386.0
46.375827,13.962097,1386.2
46.375782,13.962019,1386.7
46.375741,13.961944,1387.1
46.37571,13.961856,1387.3
46.375685,13.961763,1387.3
46.375654,13.961672,1387.4
46.375624,13.961573,1387.4
46.375595,13.961475,1387.3
46.375576,13.961377,1387.1
46.375554,13.961289,1386.9
46.375532,13.9612,1387.1
46.375507,13.961113,1387.6
46.375477,13.961028,1388.2
46.375448,13.960943,1388.8
46.375419,13.960858,1389.4
46.375392,13.960771,1389.8
46.375353,13.960684,1390.1
46.375309,13.960596,1390.5
46.375261,13.960502,1390.9
46.375211,13.960398,1391.2
46.375159,13.960296,1391.2
46.375083,13.960103,1391.0
46.375032,13.959967,1390.9
46.374992,13.959808,1390.8
46.374978,13.959538,1390.2
46.374988,13.95937,1389.1
46.374997,13.959232,1388.2
46.375011,13.959119,1387.5
46.375025,13.95902,1386.9
46.375039,13.958903,1386.2
46.375046,13.958797,1385.5
46.375034,13.958684,1384.2
46.375005,13.958568,1382.3
46.374939,13.958465,1380.3
46.374788,13.958412,1378.4
46.374674,13.958445,1378.1
46.374622,13.958481,1378.4
46.374451,13.958623,1383.4
46.374268,13.958679,1387.8
46.374142,13.958619,1389.5
46.374041,13.958512,1390.5
46.373994,13.958447,1391.0
46.373862,13.958223,1392.5
46.373782,13.958074,1393.8
46.373684,13.957847,1394.6
46.373619,13.957707,1394.8
46.373565,13.957565,1394.8
46.373481,13.957375,1395.4
46.373424,13.957243,1396.0
46.373359,13.957114,1397.0
46.373295,13.956974,1398.3
46.373241,13.956812,1399.3
46.373192,13.956664,1400.2
46.37314,13.956521,1401.2
46.373088,13.956384,1402.1
46.373061,13.956313,1402.6
46.373019,13.956071,1401.5
46.373033,13.955911,1399.5
46.373048,13.955837,1398.4
46.373079,13.955703,1396.5
46.373172,13.955487,1392.9
46.373273,13.955276,1387.9
46.373358,13.955102,1383.4
46.37341,13.954989,1380.7
46.373434,13.954933,1379.5
46.373515,13.954811,1376.9
46.373539,13.954778,1376.3
46.373596,13.954695,1374.8
46.373642,13.954638,1373.8
46.373687,13.954577,1372.9
46.373734,13.954525,1371.9
46.373771,13.954489,1371.8
46.373821,13.95444,1372.1
46.373871,13.954381,1372.3
46.373912,13.954323,1372.4
46.373958,13.954249,1372.5
46.374002,13.95418,1372.6
46.374046,13.954114,1372.9
46.374088,13.954027,1373.0
46.374125,13.953955,1373.2
46.374162,13.953895,1373.6
46.374212,13.953828,1374.4
46.374252,13.95377,1375.1
46.374258,13.953753,1375.1
46.3743,13.953659,1376.3
46.374334,13.953583,1377.4
46.374346,13.95355,1377.8
46.374392,13.953451,1379.2
46.374413,13.953369,1379.9
46.37444,13.953282,1380.8
46.37447,13.953153,1381.8
46.374491,13.95305,1382.5
46.374504,13.952991,1383.0
46.374507,13.952853,1383.3
46.374529,13.952723,1384.5
46.374541,13.952633,1385.2
46.374556,13.952545,1386.0
46.374577,13.95247,1386.9
46.374605,13.952379,1387.8
46.374632,13.952278,1388.6
46.374649,13.952196,1389.1
46.374669,13.9521,1389.8
46.374692,13.951993,1391.4
46.374697,13.951933,1392.1
46.374694,13.951782,1393.7
46.374692,13.951651,1395.2
46.37468,13.95151,1396.4
46.374665,13.95137,1397.6
46.374656,13.951271,1398.5
46.374643,13.951171,1399.8
46.374619,13.951074,1401.0
46.374586,13.950983,1401.9
46.374549,13.950891,1402.6
46.374506,13.950793,1403.3
46.374451,13.950696,1403.6
46.374389,13.950603,1403.6
46.374324,13.95051,1403.5
46.374249,13.950426,1403.0
46.374164,13.950347,1402.1
46.374058,13.950276,1400.5
46.373962,13.950209,1399.1
46.37382,13.950105,1397.4
46.373757,13.949991,1397.8
46.373677,13.949771,1400.0
46.373626,13.949625,1401.8
46.373573,13.94948,1403.2
46.373519,13.949326,1404.6
46.373471,13.949166,1406.3
46.373421,13.949009,1408.0
46.373373,13.948855,1409.8
46.373328,13.948702,1411.2
