00000000000;0020000090100090707;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Social;NÃO;2009;1;2009;Vestibular;Vestibular;;0;1;M;Solteiro;Não declarado;18;1;5;Matutino;S;N;N;1;-9;Não Retido;1;SALVADOR;BA;2009;1;2009;Desistência;EVASÃO
00000000000;0020001000200060508;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2010;2;2010,5;Outras;Transferência Externa;4,91;45,3;4;M;Solteiro;Não declarado;30;1;2;Matutino;S;N;N;16;8;Retenção Severa;4,5;SALVADOR;BA;2018;1;2018;Cancelamento de Matrícula;EVASÃO
00000000000;0000509080202000402;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1998;2;1998,5;Vestibular;Vestibular;4,72;33;3;M;Solteiro;Não declarado;24;0;3;Matutino;S;N;N;9;-1;Não Retido;1,5;CAETITÉ;BA;2002;2;2002,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020000000101000701;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2000;1;2000;Vestibular;Vestibular;5,47;62,5;7;F;Solteiro;Não declarado;25;1;1;Matutino;S;N;N;15;5;Retenção Severa;1;BOM JESUS DA LAPA;BA;2007;1;2007;Cancelamento de Matrícula;EVASÃO
00000000000;0020000050101040806;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2005;1;2005;Vestibular;Vestibular;6,79;55,5;6;M;Solteiro;Não declarado;26;1;2;Matutino;S;N;N;12;2;Retenção Leve;2;EUNÁPOLIS;BA;2011;1;2011;Desistência;EVASÃO
00000000000;0020000060100040902;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2006;1;2006;Vestibular;Vestibular;3,83;8,2;1;M;Solteiro;Não declarado;24;0;2;Matutino;S;N;N;8;-2;Não Retido;3;UBATÃ;BA;2010;1;2010;Cancelamento de Matrícula;EVASÃO
00000000000;0020000070101040601;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2007;1;2007;Vestibular;Vestibular;6,18;100;10;M;Solteiro;Não declarado;24;0;1;Matutino;S;N;N;11;1;Retenção Leve;2;ITABUNA;BA;2012;2;2012,5;Formatura;FORMATURA
00000000000;0020000070107000600;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2007;1;2007;Vestibular;Vestibular;8,53;32,9;3;M;Solteiro;Não declarado;21;0;6;Matutino;S;N;N;7;-3;Não Retido;1;CAETITÉ;BA;2010;2;2010,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020000090100050004;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2009;1;2009;Vestibular;Vestibular;;0;1;M;Solteiro;Não declarado;18;0;5;Matutino;S;N;N;1;-9;Não Retido;2;ITABUNA;BA;2009;1;2009;Desistência;EVASÃO
00000000000;0020000090108010808;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Social;NÃO;2009;1;2009;Vestibular;Vestibular;8,15;100;10;M;Solteiro;Não declarado;29;1;1;Matutino;S;N;N;9;-1;Não Retido;6;IGUAÍ;BA;2013;1;2013;Formatura;FORMATURA
